ProductID,Date,Zip,Units,Currency,Revenue
804,07-07-2024,90785,2,USD,195.45
729,06-12-2023,18789,17,USD,1506.35
17,10-07-2024,76737,12,USD,739.88
1268,16-12-2023,80546,3,USD,119.43
1084,11-05-2024,65823,14,USD,1192.81
826,06-08-2024,39390,4,USD,203.15
734,02-11-2023,48923,6,USD,366.07
1475,15-12-2023,15908,4,USD,320.84
836,23-11-2023,71814,19,USD,721.54
974,25-12-2023,67636,14,USD,492.84
812,27-01-2024,58004,15,USD,1478.27
587,21-09-2023,13396,9,USD,590.5
963,15-08-2024,18052,1,USD,61.81
1604,26-01-2024,25465,5,USD,397.52
1087,31-10-2023,96504,1,USD,91.82
39,26-08-2024,78049,20,USD,1582.88
997,30-08-2024,14132,20,USD,1692.8
774,17-06-2024,84398,19,USD,1456.54
1239,03-04-2024,39272,3,USD,167.79
1845,12-04-2024,98028,7,USD,572.19
1414,22-07-2024,18465,20,USD,1784.95
2061,05-10-2023,32604,18,USD,587.83
120,21-03-2024,41082,5,USD,458.84
490,02-02-2024,22236,18,USD,596.53
1169,16-02-2024,10286,14,USD,463.78
726,16-01-2024,33738,3,USD,165.77
768,11-06-2024,71178,8,USD,445.66
210,12-08-2024,85691,14,USD,863.67
1349,25-02-2024,73096,4,USD,195.71
419,14-07-2024,62741,11,USD,753.86
861,01-12-2023,55662,3,USD,151.68
1366,18-07-2024,63799,7,USD,660.86
828,05-07-2024,97476,5,USD,331.14
918,12-05-2024,61427,7,USD,518.05
1589,06-01-2024,51437,15,USD,1371.98
998,08-08-2024,71242,18,USD,1287.1
384,22-07-2024,84317,10,USD,944.83
2085,24-04-2024,31400,12,USD,527.2
659,14-02-2024,98603,18,USD,1703.64
1911,13-02-2024,24159,13,USD,387.42
1674,02-09-2023,93374,7,USD,695.38
1798,27-04-2024,36274,15,USD,988.56
1754,28-12-2023,62798,10,USD,264.74
855,26-09-2023,13480,14,USD,768.49
361,07-05-2024,46644,3,USD,133.59
1861,14-10-2023,97913,14,USD,454.39
47,06-11-2023,66163,18,USD,1070.5
752,10-10-2023,54073,12,USD,860.82
373,21-01-2024,87297,4,USD,109.02
2076,09-06-2024,96737,14,USD,1182.42
1961,10-06-2024,71499,15,USD,1074.53
149,06-05-2024,27390,13,USD,793.22
2065,27-07-2024,24178,15,USD,937.46
495,09-10-2023,68348,10,USD,792.5
1090,02-02-2024,77624,5,USD,427.39
1745,08-11-2023,53789,19,USD,767.48
979,19-03-2024,90063,7,USD,147.51
1809,11-03-2024,15677,13,USD,884.81
1452,16-10-2023,70144,10,USD,869.38
1189,13-09-2023,99158,5,USD,438.59
1200,30-11-2023,11198,16,USD,761.3
1322,02-01-2024,43832,1,USD,81.26
2276,03-10-2023,29418,15,USD,1268.53
2117,25-09-2023,71861,2,USD,149.25
397,19-04-2024,46656,17,USD,1270.52
1188,29-04-2024,26514,4,USD,262.92
1136,24-02-2024,29219,8,USD,759.69
1314,06-10-2023,53533,10,USD,509.02
318,13-10-2023,37580,4,USD,126.72
456,07-11-2023,99379,7,USD,402.24
164,27-04-2024,42553,15,USD,805.8
693,10-04-2024,40022,9,USD,423.67
2082,01-08-2024,34248,14,USD,1059.32
1318,09-02-2024,16338,16,USD,1110.19
2347,08-07-2024,53836,9,USD,696.63
861,28-08-2024,24508,19,USD,846.42
818,11-10-2023,51671,7,USD,489.78
2138,09-04-2024,44096,5,USD,258.55
1212,04-07-2024,91412,10,USD,554.08
1216,17-09-2023,89019,14,USD,380.14
920,13-06-2024,16861,2,USD,129.41
970,11-10-2023,74493,2,USD,43.79
1686,02-12-2023,90538,7,USD,376.95
559,22-02-2024,61133,8,USD,780.6
1345,27-05-2024,61311,2,USD,110.56
683,06-07-2024,45336,5,USD,416.35
1272,29-02-2024,33373,18,USD,533.7
296,10-07-2024,64260,6,USD,425.25
508,02-08-2024,20125,12,USD,497.89
2199,19-07-2024,12740,10,USD,938.19
163,01-06-2024,61229,7,USD,699.71
592,18-01-2024,12165,14,USD,665.87
2224,27-10-2023,10835,3,USD,156.32
701,27-01-2024,71778,10,USD,879.38
135,06-11-2023,50442,11,USD,242.28
1148,18-10-2023,23102,1,USD,42.67
1106,02-12-2023,31630,6,USD,275.68
131,24-03-2024,67451,12,USD,375.93
1092,19-03-2024,35613,17,USD,796.67
44,13-12-2023,42723,10,USD,350.05
1069,07-01-2024,55271,9,USD,807.58
2339,13-12-2023,36989,2,USD,50.71
2315,30-10-2023,80346,10,USD,273.47
1202,12-05-2024,99527,3,USD,170.05
644,25-08-2024,29895,20,USD,1097.78
1257,16-09-2023,26177,4,USD,262.36
1175,15-07-2024,45646,18,USD,720.17
1015,26-07-2024,81454,20,USD,1313.05
1852,28-05-2024,35893,8,USD,586.23
1495,21-12-2023,79445,12,USD,622.31
2169,13-09-2023,31360,2,USD,60.6
268,21-03-2024,87774,7,USD,304.35
2254,24-04-2024,75913,7,USD,679.56
2023,06-05-2024,80250,11,USD,799.66
1942,11-05-2024,28936,9,USD,182.1
1965,17-10-2023,59468,4,USD,359.28
750,29-08-2024,39724,18,USD,937.55
1390,02-10-2023,12031,12,USD,947.61
366,09-02-2024,11101,13,USD,965.79
2336,24-01-2024,23969,11,USD,981.79
1550,02-10-2023,23426,8,USD,370.35
634,10-08-2024,99389,1,USD,99.69
126,26-04-2024,31517,5,USD,408.98
1126,29-12-2023,78391,5,USD,406.23
800,10-12-2023,57553,6,USD,564.11
1788,08-01-2024,26162,9,USD,892.77
1607,03-11-2023,62396,11,USD,737.35
1199,11-05-2024,47039,2,USD,129.88
1854,23-12-2023,67551,15,USD,1436.48
1949,17-07-2024,67707,5,USD,307.79
1856,09-10-2023,53849,10,USD,257.35
1511,30-07-2024,66021,4,USD,87.42
235,19-02-2024,73975,16,USD,1184.81
2187,24-09-2023,25481,19,USD,1085.16
2054,15-02-2024,71275,2,USD,54.06
2210,07-06-2024,67831,15,USD,540.09
1904,04-01-2024,56618,14,USD,913.37
1968,10-07-2024,20158,3,USD,267.66
72,24-03-2024,47769,9,USD,402.68
903,26-05-2024,46244,14,USD,392.09
1807,18-06-2024,41914,10,USD,776.31
1008,12-07-2024,57306,2,USD,100.94
1076,20-07-2024,86288,2,USD,78.66
1573,05-02-2024,35268,10,USD,995.01
2291,18-05-2024,17239,19,USD,1180.8
44,01-05-2024,93068,18,USD,1598.73
1164,19-08-2024,72338,20,USD,1969.1
2388,11-07-2024,45477,19,USD,1062.77
1883,18-08-2024,12294,5,USD,276.99
2229,12-03-2024,50839,9,USD,376.96
387,30-03-2024,81878,5,USD,421.76
907,19-02-2024,16370,17,USD,1264.89
2259,18-06-2024,57217,19,USD,410.81
920,21-05-2024,25597,2,USD,47.77
166,05-08-2024,25916,4,USD,297.9
1853,31-08-2024,68861,11,USD,957.56
1718,03-07-2024,35453,17,USD,1080.22
359,29-12-2023,83580,13,USD,470.22
1897,23-06-2024,59374,19,USD,1854.9
1938,17-04-2024,11020,2,USD,53.56
24,18-05-2024,91281,12,USD,910.69
1466,03-08-2024,64580,11,USD,842.13
75,24-09-2023,78530,11,USD,306.8
475,16-01-2024,44619,6,USD,321.66
2282,29-07-2024,82023,3,USD,223.19
577,01-11-2023,99028,19,USD,539.26
549,25-06-2024,89728,4,USD,218.48
814,20-02-2024,90584,16,USD,1569.06
2222,07-03-2024,81336,9,USD,496.16
1728,20-03-2024,30200,14,USD,1235.89
1160,18-03-2024,68115,11,USD,622.7
1640,03-09-2023,52534,1,USD,95.72
130,25-04-2024,75114,19,USD,380.16
806,16-04-2024,98041,20,USD,1595.25
1053,02-04-2024,61912,7,USD,245.95
1512,13-06-2024,32593,14,USD,375.06
1573,22-02-2024,88254,19,USD,1455.49
289,15-02-2024,74988,4,USD,110.8
1980,19-05-2024,10950,12,USD,963.04
962,18-02-2024,48708,18,USD,752.58
1220,08-11-2023,97521,6,USD,426.56
559,23-05-2024,76313,12,USD,983.57
1288,29-04-2024,42088,14,USD,1232.07
308,16-04-2024,57460,1,USD,92.75
2045,05-03-2024,57868,10,USD,708.9
419,22-09-2023,80206,19,USD,1262.34
2079,01-04-2024,26137,5,USD,349.26
2034,29-01-2024,37876,3,USD,173.5
109,30-11-2023,41794,3,USD,197.03
1150,05-11-2023,33021,19,USD,1177.7
842,08-02-2024,93594,9,USD,533.06
1095,22-06-2024,48724,18,USD,1661.92
1178,23-09-2023,18531,9,USD,386.2
1564,27-03-2024,67517,5,USD,305.75
2256,02-04-2024,41687,3,USD,130.64
2063,23-03-2024,34797,20,USD,1145.35
1495,20-04-2024,32652,13,USD,1087.94
392,09-11-2023,14795,2,USD,162.5
158,17-09-2023,75496,18,USD,579.28
126,06-01-2024,91145,5,USD,227.2
912,12-04-2024,50666,2,USD,191.56
563,08-09-2023,62639,3,USD,249.97
2167,27-03-2024,45624,2,USD,42.71
719,04-03-2024,77165,19,USD,664.21
362,07-04-2024,54793,12,USD,918.55
1633,28-10-2023,44709,4,USD,376.61
645,13-04-2024,51340,13,USD,791.17
975,19-05-2024,72956,3,USD,112.27
469,15-06-2024,46152,7,USD,488.71
1636,25-05-2024,33041,4,USD,240.04
2355,15-08-2024,19965,12,USD,893.77
2126,22-07-2024,47168,17,USD,1539.2
687,14-12-2023,58037,8,USD,739.95
309,07-06-2024,37382,10,USD,874.38
1883,19-01-2024,50550,4,USD,85.87
1988,15-03-2024,74284,16,USD,1291.58
208,04-10-2023,36437,3,USD,134.66
1907,15-09-2023,53466,20,USD,1322.86
1955,07-11-2023,96041,10,USD,275.41
919,02-03-2024,88971,15,USD,1288.38
1216,16-09-2023,82387,4,USD,135.54
2155,05-02-2024,48280,19,USD,414.96
196,20-01-2024,17997,6,USD,536.01
1827,30-06-2024,17361,4,USD,173.42
510,21-07-2024,12258,5,USD,422.19
2070,10-01-2024,50890,13,USD,412.63
113,18-10-2023,54091,11,USD,979.47
1927,07-06-2024,35122,6,USD,270.5
430,21-08-2024,86179,3,USD,61.53
1038,24-09-2023,90578,9,USD,716.79
377,17-01-2024,65104,3,USD,207.88
484,28-05-2024,87010,12,USD,265.26
158,15-09-2023,72091,20,USD,799.56
436,26-03-2024,19775,1,USD,73.64
738,21-08-2024,52980,10,USD,888.33
80,26-03-2024,27460,16,USD,736.35
1980,03-11-2023,41590,8,USD,291.6
2385,28-08-2024,76833,5,USD,217.47
2020,03-08-2024,66010,15,USD,630.48
1530,25-05-2024,22031,16,USD,723.77
782,05-10-2023,61077,8,USD,313.12
2392,21-12-2023,31596,20,USD,1002.84
513,05-05-2024,74728,13,USD,845.31
1167,04-03-2024,48801,6,USD,562.35
1091,30-01-2024,18526,9,USD,180.34
665,25-03-2024,65429,12,USD,486.31
1375,28-08-2024,25076,17,USD,401.79
153,05-07-2024,53616,10,USD,805.43
1647,26-09-2023,76694,12,USD,530.75
607,30-01-2024,33493,15,USD,678.0
1244,19-09-2023,61556,12,USD,578.7
905,14-05-2024,61755,4,USD,144.87
2136,06-02-2024,84272,5,USD,271.86
804,17-10-2023,90969,4,USD,81.37
428,31-03-2024,24208,17,USD,564.18
358,23-04-2024,66354,10,USD,746.86
315,29-07-2024,53552,2,USD,143.39
1424,20-11-2023,27851,13,USD,869.58
11,23-11-2023,84314,14,USD,290.58
605,24-03-2024,23768,9,USD,223.46
1529,23-01-2024,86805,5,USD,409.73
609,06-03-2024,28761,17,USD,865.94
1547,04-04-2024,18137,4,USD,364.88
1017,28-11-2023,59549,10,USD,721.42
1771,30-10-2023,88469,3,USD,268.97
122,15-10-2023,39718,15,USD,668.1
2256,17-02-2024,11970,7,USD,603.48
2266,06-12-2023,28382,19,USD,770.39
48,18-02-2024,27584,19,USD,1210.48
1254,27-03-2024,40090,14,USD,461.62
1736,11-01-2024,33586,6,USD,311.05
436,19-09-2023,91847,10,USD,371.11
1699,13-10-2023,27321,12,USD,821.09
99,24-03-2024,75256,7,USD,224.48
882,15-07-2024,70575,4,USD,120.8
2024,02-11-2023,82276,18,USD,806.72
2360,02-08-2024,47638,5,USD,119.45
2360,10-12-2023,28016,6,USD,158.12
2165,19-12-2023,69682,3,USD,122.75
2120,21-05-2024,26357,20,USD,1638.79
1392,09-01-2024,61892,2,USD,105.65
1461,25-03-2024,38402,18,USD,1239.31
1989,18-10-2023,32071,19,USD,1575.71
60,06-07-2024,45980,14,USD,591.08
2324,08-03-2024,37638,10,USD,686.44
615,13-05-2024,33388,14,USD,736.93
1695,07-12-2023,60749,6,USD,381.03
147,16-03-2024,66399,17,USD,1674.04
646,13-05-2024,44317,17,USD,880.41
950,11-05-2024,32400,16,USD,1000.25
748,19-01-2024,52258,9,USD,248.69
1075,22-08-2024,95333,18,USD,1443.36
2237,15-01-2024,88128,13,USD,1116.95
210,09-07-2024,93004,17,USD,1016.37
1265,25-12-2023,47479,2,USD,145.28
456,10-01-2024,50334,8,USD,238.29
1081,28-07-2024,11414,10,USD,960.91
713,20-05-2024,26057,10,USD,554.25
2342,19-10-2023,79515,12,USD,1013.73
958,13-06-2024,46685,11,USD,651.25
858,31-07-2024,78297,1,USD,40.52
1809,13-11-2023,55558,8,USD,383.54
1635,04-05-2024,39604,1,USD,48.85
918,11-01-2024,75903,12,USD,253.34
304,07-02-2024,87347,13,USD,912.27
264,16-04-2024,96971,17,USD,1437.71
1758,25-10-2023,96375,12,USD,439.88
600,09-10-2023,85758,14,USD,589.79
2082,16-10-2023,33631,13,USD,903.18
1712,02-03-2024,42432,10,USD,630.44
2112,01-02-2024,39782,7,USD,525.31
1069,03-05-2024,90606,11,USD,607.11
243,19-07-2024,34426,17,USD,875.94
1522,10-05-2024,88269,8,USD,390.1
703,11-11-2023,61444,4,USD,203.85
2091,25-02-2024,45329,20,USD,694.26
2071,05-09-2023,25785,11,USD,777.71
368,20-06-2024,75935,13,USD,1187.45
1165,04-07-2024,33584,3,USD,132.89
1519,21-12-2023,34739,4,USD,223.06
1055,17-04-2024,19146,20,USD,1744.29
2052,26-12-2023,58435,4,USD,305.45
1403,08-09-2023,88310,17,USD,515.03
2001,26-10-2023,82962,16,USD,1489.7
609,14-12-2023,35158,16,USD,1546.08
1567,05-01-2024,25479,4,USD,123.77
922,04-12-2023,62647,5,USD,325.93
530,28-12-2023,53597,9,USD,674.9
1997,14-01-2024,97310,12,USD,463.65
1850,15-02-2024,33944,11,USD,563.95
652,27-09-2023,50688,8,USD,178.03
95,23-12-2023,32774,9,USD,337.63
2228,14-04-2024,90063,16,USD,397.54
2064,04-03-2024,98091,6,USD,447.85
1849,14-11-2023,21805,11,USD,554.58
1570,15-05-2024,74186,4,USD,171.13
676,22-09-2023,75325,10,USD,820.25
2062,03-08-2024,83144,7,USD,389.72
1634,23-06-2024,62685,8,USD,336.83
1538,06-07-2024,79425,19,USD,1174.11
842,24-09-2023,80598,18,USD,861.95
810,24-12-2023,37924,10,USD,707.28
1791,08-07-2024,95916,14,USD,1060.95
2133,17-03-2024,42255,9,USD,732.28
1483,22-10-2023,60509,6,USD,352.26
976,01-12-2023,53760,14,USD,738.66
1966,29-08-2024,33380,11,USD,523.33
1929,25-12-2023,46693,8,USD,214.47
1557,05-10-2023,13578,17,USD,636.17
564,05-03-2024,83895,11,USD,947.16
1956,09-07-2024,65856,18,USD,1066.21
1894,29-07-2024,42083,19,USD,1403.3
91,31-10-2023,48748,19,USD,1348.24
360,23-10-2023,94257,7,USD,633.77
1449,13-07-2024,33733,4,USD,243.34
143,23-02-2024,81153,8,USD,403.48
2242,23-08-2024,34832,20,USD,1750.5
1018,09-03-2024,16646,17,USD,1390.73
1448,21-11-2023,68899,14,USD,1251.13
77,04-06-2024,88296,15,USD,1349.16
267,19-01-2024,46841,10,USD,219.0
1656,24-03-2024,97277,12,USD,738.19
1232,18-03-2024,40404,4,USD,257.55
665,09-05-2024,40970,14,USD,1318.06
506,26-02-2024,10694,17,USD,750.74
1911,13-12-2023,16662,5,USD,176.28
988,20-03-2024,91582,5,USD,141.93
243,22-09-2023,18509,20,USD,1379.69
2237,07-01-2024,84350,7,USD,479.47
1818,08-01-2024,85096,1,USD,21.1
445,06-12-2023,94002,4,USD,293.1
1802,12-10-2023,33541,13,USD,998.62
234,22-03-2024,59541,10,USD,578.91
706,30-07-2024,41232,2,USD,64.99
828,25-04-2024,34695,3,USD,201.72
1690,18-07-2024,83369,11,USD,725.42
1591,11-07-2024,66330,10,USD,751.91
980,30-03-2024,79732,3,USD,270.85
1773,05-12-2023,26864,6,USD,402.42
1391,03-08-2024,74677,5,USD,167.35
591,03-11-2023,17280,9,USD,802.86
1607,21-02-2024,34952,16,USD,1438.61
878,05-01-2024,15291,1,USD,61.15
1107,07-11-2023,53279,9,USD,223.25
524,16-09-2023,50182,5,USD,411.13
835,13-01-2024,64179,3,USD,73.7
1014,29-06-2024,79194,19,USD,482.75
1088,30-07-2024,79752,15,USD,1023.72
1175,24-01-2024,50986,9,USD,766.94
1864,01-10-2023,39491,20,USD,1422.62
1868,06-09-2023,43780,12,USD,856.67
307,12-04-2024,76121,9,USD,797.36
983,23-08-2024,18404,19,USD,839.23
1793,22-09-2023,51989,6,USD,285.51
1815,26-11-2023,11906,2,USD,136.4
1280,10-04-2024,91682,11,USD,661.62
812,08-07-2024,54401,15,USD,831.25
1040,05-04-2024,25569,3,USD,133.11
2307,11-02-2024,71078,4,USD,279.05
1602,22-08-2024,47672,2,USD,184.49
2409,15-09-2023,76717,16,USD,579.71
2239,18-06-2024,72029,4,USD,97.73
1805,17-09-2023,11402,3,USD,286.85
17,20-04-2024,95489,19,USD,1299.02
1133,11-08-2024,67245,13,USD,1209.2
1902,11-12-2023,45564,10,USD,350.6
709,12-07-2024,95899,16,USD,771.18
2106,05-11-2023,89136,5,USD,340.75
2105,06-05-2024,62737,14,USD,1282.72
1588,13-05-2024,77312,2,USD,123.23
334,21-06-2024,79650,10,USD,551.13
1940,26-11-2023,95686,13,USD,1081.0
1539,22-10-2023,77278,10,USD,202.74
1496,08-02-2024,78804,15,USD,745.75
167,21-10-2023,19231,16,USD,855.29
899,19-05-2024,21893,15,USD,383.12
753,01-03-2024,85170,9,USD,577.28
1317,30-12-2023,86423,6,USD,442.79
684,20-05-2024,20557,12,USD,964.1
2003,03-04-2024,51463,16,USD,343.02
1675,09-08-2024,26861,12,USD,755.67
1605,25-03-2024,19358,14,USD,376.32
1235,04-10-2023,18636,10,USD,596.05
1382,29-11-2023,47590,6,USD,162.54
5,25-01-2024,60720,2,USD,183.88
246,18-04-2024,49549,1,USD,80.45
1309,27-10-2023,85547,10,USD,539.94
651,22-11-2023,95087,20,USD,1184.57
1990,08-03-2024,81831,15,USD,1396.54
957,01-07-2024,87346,16,USD,768.04
187,11-02-2024,70059,15,USD,318.67
1711,28-07-2024,13079,15,USD,326.81
2223,22-06-2024,82932,11,USD,620.73
1018,28-07-2024,98191,11,USD,951.48
986,08-02-2024,15849,6,USD,478.02
393,08-08-2024,37210,3,USD,157.94
2142,23-01-2024,10091,9,USD,758.48
2316,15-01-2024,10383,14,USD,1319.02
2139,18-04-2024,73482,8,USD,663.39
1346,27-11-2023,73567,13,USD,573.4
1233,06-08-2024,51365,20,USD,1520.82
13,16-03-2024,55626,17,USD,1505.94
343,12-10-2023,92169,6,USD,132.93
1397,20-09-2023,49627,5,USD,256.78
233,23-10-2023,34464,1,USD,82.3
1041,09-08-2024,20014,19,USD,1615.35
1759,30-08-2024,16375,19,USD,1237.73
58,14-07-2024,20514,18,USD,414.66
163,10-04-2024,51033,18,USD,1517.45
182,01-06-2024,85529,19,USD,395.11
426,18-10-2023,54670,14,USD,416.14
1081,08-02-2024,69869,15,USD,346.34
1111,05-01-2024,49165,5,USD,176.81
2319,06-06-2024,55745,14,USD,786.37
1291,29-02-2024,81977,5,USD,332.09
792,08-07-2024,30379,6,USD,138.85
1335,06-11-2023,19691,16,USD,1098.47
1398,22-09-2023,68494,7,USD,614.5
2107,28-05-2024,58409,13,USD,1280.13
632,26-05-2024,10450,20,USD,572.1
471,31-05-2024,73279,9,USD,815.89
2004,01-12-2023,61101,12,USD,945.4
758,06-10-2023,33202,11,USD,255.4
1287,04-01-2024,65887,16,USD,886.42
2362,05-09-2023,79406,11,USD,1041.18
1109,26-10-2023,17843,4,USD,313.76
1907,02-07-2024,69432,5,USD,382.66
24,21-02-2024,83817,5,USD,319.89
599,15-10-2023,32400,10,USD,278.46
936,07-06-2024,73458,7,USD,458.88
734,04-10-2023,30888,10,USD,661.81
1155,24-10-2023,79240,13,USD,1101.68
162,18-12-2023,10774,3,USD,150.36
1413,24-10-2023,71275,19,USD,512.61
1341,05-06-2024,27947,14,USD,520.82
1987,10-12-2023,91367,11,USD,710.96
2113,16-05-2024,67153,5,USD,243.13
1618,17-03-2024,84970,7,USD,167.65
1902,26-12-2023,64761,2,USD,161.79
710,10-08-2024,30714,12,USD,535.53
1514,26-05-2024,23257,19,USD,798.79
395,23-06-2024,31075,19,USD,1373.59
1662,21-03-2024,27430,12,USD,438.68
2326,14-01-2024,54504,4,USD,189.18
1,05-12-2023,46680,20,USD,680.33
606,30-05-2024,66074,14,USD,1219.68
1084,13-06-2024,61061,5,USD,213.38
1408,22-05-2024,76069,20,USD,1277.17
2410,18-01-2024,82830,19,USD,1154.9
1657,04-04-2024,23681,20,USD,465.41
734,14-02-2024,91821,12,USD,419.83
998,05-01-2024,12564,17,USD,1339.24
1158,04-08-2024,72988,9,USD,430.19
1591,08-10-2023,91569,13,USD,1239.74
2247,20-10-2023,36436,6,USD,455.58
246,20-08-2024,82246,5,USD,246.89
823,13-03-2024,40190,11,USD,380.81
1360,17-03-2024,77837,9,USD,256.1
1103,30-09-2023,99229,6,USD,522.23
918,30-03-2024,92558,12,USD,672.8
2204,21-03-2024,21153,11,USD,261.15
692,03-08-2024,98753,18,USD,913.79
586,14-08-2024,48508,11,USD,577.46
1296,04-04-2024,55744,18,USD,628.86
2314,06-09-2023,63001,14,USD,871.49
2206,08-11-2023,23536,11,USD,1011.08
2289,31-01-2024,82124,12,USD,1083.79
2204,26-02-2024,61486,18,USD,1647.13
1537,21-02-2024,70531,12,USD,917.14
945,18-07-2024,35426,3,USD,181.78
955,25-07-2024,38207,17,USD,678.43
1065,30-07-2024,65671,11,USD,239.73
1235,12-08-2024,69123,13,USD,1012.71
964,09-05-2024,84428,15,USD,1239.32
827,14-07-2024,39517,4,USD,197.02
2006,13-02-2024,14202,20,USD,1135.11
390,01-11-2023,38043,3,USD,262.36
762,12-07-2024,77777,13,USD,1031.02
448,10-04-2024,61113,12,USD,951.48
163,03-12-2023,51054,8,USD,663.62
416,24-01-2024,28686,2,USD,192.46
822,28-01-2024,32471,14,USD,504.67
1379,22-08-2024,84496,8,USD,682.86
524,25-05-2024,43812,6,USD,127.46
1190,29-03-2024,61090,12,USD,741.17
1863,19-06-2024,72461,17,USD,1410.21
684,23-10-2023,21844,20,USD,408.74
1842,21-03-2024,66871,5,USD,492.95
2127,10-09-2023,35017,1,USD,24.57
1382,19-10-2023,87411,17,USD,461.01
2314,22-02-2024,91637,19,USD,1432.13
2035,02-02-2024,23511,4,USD,118.55
1763,09-05-2024,49344,14,USD,471.88
1877,18-11-2023,22913,17,USD,668.12
2123,20-07-2024,68714,3,USD,121.95
2236,10-09-2023,11179,12,USD,349.99
2405,12-01-2024,23660,7,USD,600.41
1917,07-09-2023,19039,19,USD,1695.09
1676,24-08-2024,87866,9,USD,442.59
368,05-02-2024,47416,6,USD,387.1
679,05-08-2024,15060,10,USD,255.88
1455,03-03-2024,22268,6,USD,384.87
1219,15-03-2024,36548,10,USD,322.94
701,13-12-2023,33859,12,USD,594.51
1875,08-04-2024,97107,9,USD,668.65
680,08-09-2023,56122,1,USD,75.32
96,09-08-2024,84369,12,USD,981.94
855,03-11-2023,12847,16,USD,1305.09
444,24-01-2024,88931,1,USD,89.48
880,02-01-2024,64251,2,USD,77.26
1617,01-09-2023,23391,3,USD,179.48
223,03-11-2023,53773,20,USD,1393.96
2288,20-06-2024,57488,14,USD,914.1
2397,29-03-2024,75209,2,USD,105.03
226,20-04-2024,24572,9,USD,511.37
187,13-11-2023,73740,15,USD,1327.89
691,05-06-2024,92393,4,USD,377.97
1013,26-11-2023,46882,6,USD,479.98
1876,13-04-2024,49185,9,USD,491.8
1138,12-06-2024,90740,1,USD,43.29
1210,25-06-2024,94904,16,USD,1274.3
273,31-05-2024,17875,15,USD,1455.54
518,15-07-2024,20554,7,USD,399.68
1308,04-06-2024,75572,6,USD,497.71
2294,25-07-2024,18827,6,USD,379.31
2290,27-08-2024,43858,15,USD,992.0
1410,09-02-2024,51669,4,USD,113.48
2283,08-10-2023,93075,12,USD,511.94
222,31-10-2023,18174,17,USD,1104.77
65,25-09-2023,92008,7,USD,497.35
2239,17-11-2023,90009,10,USD,875.06
1190,17-05-2024,73537,5,USD,403.22
492,20-01-2024,12516,1,USD,89.3
1392,02-08-2024,39540,17,USD,639.99
1848,01-10-2023,49029,13,USD,866.15
1843,23-02-2024,36192,6,USD,524.94
1120,20-03-2024,67134,11,USD,370.74
2340,16-06-2024,32437,12,USD,452.1
1498,28-02-2024,86366,12,USD,379.6
217,22-12-2023,32309,18,USD,1416.97
1598,22-11-2023,65322,7,USD,239.87
280,23-09-2023,29928,14,USD,473.36
2002,19-02-2024,22283,9,USD,231.04
771,01-09-2023,20562,19,USD,854.28
310,07-01-2024,81039,8,USD,721.75
1575,29-10-2023,63462,18,USD,1485.65
1675,25-01-2024,33974,4,USD,327.87
2153,03-01-2024,53996,12,USD,325.53
1966,14-12-2023,89167,6,USD,231.09
1892,06-11-2023,71292,6,USD,198.09
964,01-10-2023,72678,9,USD,257.24
327,10-12-2023,58505,12,USD,747.85
679,26-07-2024,88219,13,USD,629.96
2188,23-01-2024,44369,12,USD,821.37
134,10-05-2024,45923,1,USD,24.08
2024,05-02-2024,75438,9,USD,348.96
431,18-04-2024,33117,12,USD,1163.57
1763,30-05-2024,41295,1,USD,50.17
2056,05-01-2024,90991,17,USD,566.05
1872,08-10-2023,27732,12,USD,1111.14
1687,23-12-2023,24056,20,USD,575.89
2369,11-12-2023,37391,5,USD,227.19
292,12-03-2024,28877,11,USD,716.01
1836,23-12-2023,87944,3,USD,172.88
856,12-01-2024,90546,2,USD,86.34
1542,30-04-2024,10636,1,USD,69.27
361,08-10-2023,67342,16,USD,1425.21
2265,26-08-2024,12838,3,USD,259.23
1361,12-09-2023,61901,6,USD,302.6
1161,02-08-2024,87290,18,USD,930.07
2378,28-03-2024,63813,13,USD,567.49
1880,18-02-2024,52492,12,USD,821.4
165,21-01-2024,73282,13,USD,1191.5
146,22-07-2024,79691,18,USD,1245.66
1885,15-06-2024,14793,7,USD,512.38
1914,23-06-2024,36899,8,USD,647.82
343,18-06-2024,53403,5,USD,102.77
1299,25-11-2023,13554,13,USD,607.02
464,22-04-2024,72617,20,USD,1230.96
1550,13-10-2023,50829,6,USD,136.83
715,28-04-2024,53733,14,USD,498.04
176,30-08-2024,50187,16,USD,326.56
51,02-01-2024,33753,1,USD,69.85
27,02-10-2023,34089,9,USD,653.69
2258,09-01-2024,97661,12,USD,1136.8
665,06-07-2024,64231,6,USD,244.41
728,26-07-2024,69331,12,USD,1155.16
1773,28-12-2023,24577,4,USD,305.83
13,27-10-2023,32507,15,USD,847.33
1565,25-01-2024,77633,7,USD,588.95
1625,19-09-2023,96290,12,USD,399.95
1638,21-04-2024,52735,12,USD,1198.87
1586,09-05-2024,30252,4,USD,204.21
1093,05-04-2024,60524,12,USD,995.53
360,23-12-2023,41944,15,USD,1234.27
365,07-10-2023,15700,14,USD,550.37
2296,10-09-2023,56276,6,USD,577.36
718,20-10-2023,92403,20,USD,1244.08
491,03-03-2024,42384,8,USD,690.92
468,04-12-2023,36788,8,USD,233.32
1941,16-12-2023,63818,1,USD,79.73
1885,09-02-2024,47868,1,USD,49.62
